cve_ent,cve_diario,cve_fechaedo,identif,ano,Entidad,Periódico,Fecha,Titular,Tema,Actor1,Actor2,Estatal,Voz,Sentido,Destinatario de la crítica,Contenido,Víctima 7
5,9,1,5091,2011,Chiapas,El Orbe,04/04/11,Cobro de la CFE directo al bolsillo: Velasco,2,1,3,1,1,3,9999,9999,9999
5,9,2,5092,2011,Chiapas,El Orbe,12/07/11,Vigente tenencia vehicular,2,4,2,1,2,4,0,1,9999
5,9,3,5093,2011,Chiapas,El Orbe,03/08/11,Cumplí mi palabra: Calderón,2,3,,1,1,0,9999,9999,9999
5,9,4,5094,2011,Chiapas,El Orbe,14/04/11,Chiapas de los estados más endeudados del país,2,3,,1,2,1,9999,9999,9999
5,9,5,5095,2011,Chiapas,El Orbe,05/08/11,Nueva orden de aprehensión contra Pablo,2,9999,,1,0,2,9999,9999,9999
5,9,6,5096,2011,Chiapas,El Orbe,06/08/11,Por crisis incrementa inseguridad,2,3,,1,0,1,9999,9999,9999
5,9,7,5097,2011,Chiapas,El Orbe,10/07/11,Reabren caso de niños fallecidos en Comitán,2,2,,0,9999,9999,9999,9999,9999
5,9,8,5098,2012,Chiapas,El Orbe,16/01/12,Pendiente la reconstrucción por Stan,2,8,,1,0,1,9999,9999,9999
5,9,9,5099,2012,Chiapas,El Orbe,09/10/12,"Incautan droga en Huehuetán y Ocuilapa, Tonalá",1,7,9,0,9999,9999,9999,9999,9999
5,9,10,50910,2012,Chiapas,El Orbe,15/08/12,Deficiente servicio en el Hospital Regional,2,1,8,1,0,4,2,1,9999
5,9,11,50911,2012,Chiapas,El Orbe,04/10/12,Hasta 20 años de cárcel por disturbios en Motozintla,2,9999,,0,9999,9999,9999,9999,9999
5,9,12,50912,2012,Chiapas,El Orbe,16/03/12,Costará 390 mdp las elecciones en Chiapas,2,2,3,1,1,1,9999,9999,9999
5,9,13,50913,2012,Chiapas,El Orbe,21/04/12,Se disparan males gastrointestinales en la región,0,8,,9999,9999,9999,9999,9999,9999
5,9,14,50914,2012,Chiapas,El Orbe,12/08/12,México medalla de Oro en los Olímpicos,0,0,,9999,9999,9999,9999,9999,9999
5,9,15,50915,2013,Chiapas,El Orbe,11/03/13,Irrisoria propuesta de diputados en apoyo al café,2,3,,1,0,4,0,1,9999
5,9,16,50916,2013,Chiapas,El Orbe,14/05/13,Urge castigar a corruptos en Chiapas,2,1,,1,0,4,1,2,9999
5,9,17,50917,2013,Chiapas,El Orbe,20/02/13,Invaluable labor del ejército mexicano,2,7,1,1,1,0,9999,9999,9999
5,9,18,50918,2013,Chiapas,El Orbe,19/09/13,Incrementa la delincuencia en la Frontera Sur,2,8,7,1,0,1,9999,9999,9999
5,9,19,50919,2013,Chiapas,El Orbe,09/08/13,Derechos indígnas prioridad de mi gobierno,2,1,,1,1,0,9999,9999,9999
5,9,20,50920,2013,Chiapas,El Orbe,29/06/13,Protestan sectores contra el nuevo CEFERESO,2,2,4,1,2,4,1,1,9999
5,9,21,50921,2013,Chiapas,El Orbe,24/03/13,Desmantelan narcolaboratorio en Tecún Umán,1,9,,0,9999,9999,9999,9999,9999
5,10,1,5101,2011,Chiapas,Diario del Sur,11/04/11,Sector ganadero cambia sus hatos por agricultura,2,4,,1,2,1,9999,9999,9999
5,10,2,5102,2011,Chiapas,Diario del Sur,15/02/11,Van a levantar todos los carros abandonados,2,8,,0,9999,9999,9999,9999,9999
5,10,3,5103,2011,Chiapas,Diario del Sur,10/08/11,"Todo el peso de la ley a Pablo, exige Albores",2,1,,1,1,2,9999,9999,9999
5,10,4,5104,2011,Chiapas,Diario del Sur,21/04/11,Fue toda una farsa el vía crusis del migrante,2,8,,1,0,2,9999,9999,9999
5,10,5,5105,2011,Chiapas,Diario del Sur,11/02/11,Juan Sabines fue nombrado noble amigo de El Salvador,2,1,,1,0,0,9999,9999,9999
5,10,6,5106,2011,Chiapas,Diario del Sur,03/09/11,Más de 98 mil tapachultecos no tienen ni la primaria,2,5,,0,9999,9999,9999,9999,9999
5,10,7,5107,2011,Chiapas,Diario del Sur,17/07/11,Histórica la afluencia de turismo en la región,2,8,,1,0,0,9999,9999,9999
5,10,8,5108,2012,Chiapas,Diario del Sur,23/01/12,Acaban con manglares de Puerto Chiapas: ECOSUR,2,5,,0,9999,9999,9999,9999,9999
5,10,9,5109,2012,Chiapas,Diario del Sur,17/01/12,El PRI ha sido oposición constructiva: EPN,2,3,,0,9999,9999,9999,9999,9999
5,10,10,51010,2012,Chiapas,Diario del Sur,04/01/12,Deudas de tenencia no se perdonan: Hacienda,2,3,,1,2,0,9999,9999,9999
5,10,11,51011,2012,Chiapas,Diario del Sur,20/12/12,"Austeridad, pide El Güero a los alcaldes de la frontera",2,1,2,1,1,3,9999,9999,9999
5,10,12,51012,2012,Chiapas,Diario del Sur,06/01/12,Exige Sabines a la SCT que concluya puente Cahoacán,2,1,3,1,1,3,9999,9999,9999
5,10,13,51013,2012,Chiapas,Diario del Sur,02/06/12,Panistas van con El Güero,2,2,,1,1,0,9999,9999,9999
5,10,14,51014,2012,Chiapas,Diario del Sur,26/08/12,Fumigará Salud 140 escuelas de la región,2,2,,1,0,0,9999,9999,9999
5,10,15,51015,2013,Chiapas,Diario del Sur,25/03/13,Detienen al expresidente municipal de Tapachula,2,2,,0,9999,9999,9999,9999,9999
5,10,16,51016,2013,Chiapas,Diario del Sur,02/07/13,Se cumple un año que Chiapas eligió al Güero,2,1,,1,0,0,9999,9999,9999
5,10,17,51017,2013,Chiapas,Diario del Sur,27/11/13,Juicios orales fortalecerán el Estado de Derecho,2,1,,1,1,0,9999,9999,9999
5,10,18,51018,2013,Chiapas,Diario del Sur,20/06/13,Seguirá la austeridad en Tapachula: Chacón,2,2,1,0,9999,9999,9999,9999,9999
5,10,19,51019,2013,Chiapas,Diario del Sur,16/08/13,En marcha construcción de colectores pluviales,2,2,1,0,9999,9999,9999,9999,9999
5,10,20,51020,2013,Chiapas,Diario del Sur,28/12/13,Inaugura Manuel Velasco más calles en Tapachula,2,1,,0,9999,9999,9999,9999,9999
5,10,21,51021,2013,Chiapas,Diario del Sur,04/08/13,"Guatemala, a la caza de asaltantes de mexicanos",0,9999,,9999,9999,9999,9999,9999,9999
6,11,1,6111,2011,Chihuahua,El Heraldo,25/04/11,Mueren 10 vacacionistas,0,9999,,9999,9999,9999,9999,9999,9999
6,11,2,6112,2011,Chihuahua,El Heraldo,08/03/11,Preocupa a EU venta de carne a Japón,2,9999,,1,0,0,9999,9999,9999
6,11,3,6113,2011,Chihuahua,El Heraldo,24/08/11,Murió esperando atención médica,2,2,,0,9999,9999,9999,9999,9999
6,11,4,6114,2011,Chihuahua,El Heraldo,28/04/11,"Saucillo, en bancarrota",2,2,,0,9999,9999,9999,9999,9999
6,11,5,6115,2011,Chihuahua,El Heraldo,18/02/11,Pueden devolver 600 visas a EU,2,9999,,1,0,0,9999,9999,9999
6,11,6,6116,2011,Chihuahua,El Heraldo,10/09/11,Cadena perpetua a 2 extorsionadores,2,9999,,1,0,0,9999,9999,9999
6,11,7,6117,2011,Chihuahua,El Heraldo,14/08/11,Construirán modernos centros comunitarios,2,3,2,0,9999,9999,9999,9999,9999
6,11,8,6118,2012,Chihuahua,El Heraldo,23/04/12,"Contra violencia, educar en valores",2,2,,0,9999,9999,9999,9999,9999
6,11,9,6119,2012,Chihuahua,El Heraldo,11/09/12,Repudio general vs garita de Janos,2,2,4,1,2,1,9999,9999,9999
6,11,10,61110,2012,Chihuahua,El Heraldo,07/03/12,Muere minero en derrumbe,0,9999,,9999,9999,9999,9999,9999,9999
6,11,11,61111,2012,Chihuahua,El Heraldo,29/11/12,Desfalcan alcaldía con 339 mil pesos,2,2,,0,9999,9999,9999,9999,9999
6,11,12,61112,2012,Chihuahua,El Heraldo,27/04/12,Lucho por mejorar la vida de los niños,2,1,,1,1,0,9999,9999,9999
6,11,13,61113,2012,Chihuahua,El Heraldo,09/06/12,Llegan agentes de DF por crimen de empresario,1,7,4,1,0,0,9999,9999,9999
6,11,14,61114,2012,Chihuahua,El Heraldo,09/09/12,Se unen menonitas y mestizos vs CONAGUA,2,8,3,1,2,3,9999,9999,9999
6,11,15,61115,2013,Chihuahua,El Heraldo,27/05/13,Pérdidas por $100 millones en el agro,2,8,,1,0,1,9999,9999,9999
6,11,16,61116,2013,Chihuahua,El Heraldo,06/08/13,Arrestó el ejército a 2 jefes policiacos,2,7,,0,9999,9999,9999,9999,9999
6,11,17,61117,2013,Chihuahua,El Heraldo,04/12/13,Sigue sin rayas el Periférico Juventud,2,8,,0,9999,9999,9999,9999,9999
6,11,18,61118,2013,Chihuahua,El Heraldo,04/07/13,Prohibidas cuotas escolares,2,8,,0,9999,9999,9999,9999,9999
6,11,19,61119,2013,Chihuahua,El Heraldo,13/09/13,Renunciaron 249 choferes al vivebús,2,8,,0,9999,9999,9999,9999,9999
6,11,20,61120,2013,Chihuahua,El Heraldo,02/03/13,Crearán aquí banco de piel,0,8,5,9999,9999,9999,9999,9999,9999
6,11,21,61121,2013,Chihuahua,El Heraldo,29/09/13,Descuentan sueldo a maestros,2,5,,1,0,2,9999,9999,9999
6,12,1,6121,2011,Chihuahua,El Sol de Parral,05/12/11,Arrasa sequía con cosecha de frijol,0,9999,,9999,9999,9999,9999,9999,9999
6,12,2,6122,2011,Chihuahua,El Sol de Parral,05/04/11,Concretan cambios en la alcaldía,2,2,,0,9999,9999,9999,9999,9999
6,12,3,6123,2011,Chihuahua,El Sol de Parral,31/08/11,Descargan escombro en arroyo,2,9999,,0,9999,9999,9999,9999,9999
6,12,4,6124,2011,Chihuahua,El Sol de Parral,12/05/11,No hay rellenos sanitarios; sino tiraderos a cielo abierto,2,2,3,1,1,3,9999,9999,9999
6,12,5,6125,2011,Chihuahua,El Sol de Parral,25/02/11,Cierran más de 200 tienditas,2,2,,0,9999,9999,9999,9999,9999
6,12,6,6126,2011,Chihuahua,El Sol de Parral,17/09/11,¡Campeones!,0,1,,9999,9999,9999,9999,9999,9999
6,12,7,6127,2011,Chihuahua,El Sol de Parral,21/08/11,Alerta por lluvias: sanción si se utiliza vialidad del río,2,2,,0,9999,9999,9999,9999,9999
6,12,8,6128,2012,Chihuahua,El Sol de Parral,14/05/12,Agricultores abandonan la siembra,2,6,,1,2,1,9999,9999,9999
6,12,9,6129,2012,Chihuahua,El Sol de Parral,09/10/12,En desnutrición el 16% de los niños en la Jurisdicción,2,8,,0,9999,9999,9999,9999,9999
6,12,10,61210,2012,Chihuahua,El Sol de Parral,04/04/12,Merma la falta de agua a comunidades,2,8,,1,0,1,9999,9999,9999
6,12,11,61211,2012,Chihuahua,El Sol de Parral,20/12/12,Desnutrición en 30 localidades de Balleza,2,8,,0,9999,9999,9999,9999,9999
6,12,12,61212,2012,Chihuahua,El Sol de Parral,25/05/12,Utilidades por $32 millones para los mineros en El Oro,0,6,,9999,9999,9999,9999,9999,9999
6,12,13,61213,2012,Chihuahua,El Sol de Parral,23/06/12,Asistencialismo aumenta la pobreza entre indígenas,2,3,,1,1,3,9999,9999,9999
6,12,14,61214,2012,Chihuahua,El Sol de Parral,02/12/12,Debemos unirnos en metas comunes: Peña,2,3,,0,9999,9999,9999,9999,9999
6,12,15,61215,2013,Chihuahua,El Sol de Parral,03/06/13,Enferman niños de kínder por desperfecto en drenaje,2,5,,0,9999,9999,9999,9999,9999
6,12,16,61216,2013,Chihuahua,El Sol de Parral,29/01/13,Asaltan las oficinas de la Coordinadora de Educación,2,5,,0,9999,9999,9999,9999,9999
6,12,17,61217,2013,Chihuahua,El Sol de Parral,11/12/13,La desintegración familiar orilla a jóvenes a delinquir,2,2,6,1,1,0,9999,9999,9999
6,12,18,61218,2013,Chihuahua,El Sol de Parral,01/08/13,Derrama $30 millones en Jornadas Villistas,2,2,,0,9999,9999,9999,9999,9999
6,12,19,61219,2013,Chihuahua,El Sol de Parral,04/10/13,Surgen basureros clandestinos por fallas en servicio de limpia,2,2,,0,9999,9999,9999,9999,9999
6,12,20,61220,2013,Chihuahua,El Sol de Parral,20/04/13,Faltan agentes federales en la región,2,7,2,1,1,3,9999,9999,9999
6,12,21,61221,2013,Chihuahua,El Sol de Parral,03/11/13,Mueren dos militares en volcadura,0,7,,9999,9999,9999,9999,9999,9999
7,13,1,7131,2011,Coahuila,El Siglo de Torreón,16/05/11,Arrancan las campañas,2,2,4,1,0,0,9999,9999,9999
7,13,2,7132,2011,Coahuila,El Siglo de Torreón,19/04/11,Ubican carreteras inseguras,2,8,7,1,0,3,9999,9999,9999
7,13,3,7133,2011,Coahuila,El Siglo de Torreón,07/09/11,Suben seguridad en TSM,0,7,,9999,9999,9999,9999,9999,9999
7,13,4,7134,2011,Coahuila,El Siglo de Torreón,19/05/11,Destruye Simas otra obra,2,2,,0,9999,9999,9999,9999,9999
7,13,5,7135,2011,Coahuila,El Siglo de Torreón,25/03/11,Aplazan otra vez fin de obras,2,2,,1,0,4,1,1,9999
7,13,6,7136,2011,Coahuila,El Siglo de Torreón,24/09/11,Ocultan gasto en La Laguna,2,2,,1,0,4,1,2,9999
7,13,7,7137,2011,Coahuila,El Siglo de Torreón,04/09/11,Duplican atención a víctimas,2,3,,0,9999,9999,9999,9999,9999
7,13,8,7138,2012,Coahuila,El Siglo de Torreón,23/07/12,Exige IP aclarar impuesto,2,4,,1,2,4,1,1,9999
7,13,9,7139,2012,Coahuila,El Siglo de Torreón,30/10/12,Amenazan paro en limpieza,2,8,2,0,9999,9999,9999,9999,9999
7,13,10,71310,2012,Coahuila,El Siglo de Torreón,18/04/12,"Termina ""debate"" en farsa",2,3,,0,9999,9999,9999,9999,9999
7,13,11,71311,2012,Coahuila,El Siglo de Torreón,19/07/12,Aumenta robo violento,0,8,,9999,9999,9999,9999,9999,9999
7,13,12,71312,2012,Coahuila,El Siglo de Torreón,08/06/12,Rechaza Peña tercer debate,2,3,,0,9999,9999,9999,9999,9999
7,13,13,71313,2012,Coahuila,El Siglo de Torreón,14/07/12,"Ahora sí, sube vigilancia",2,7,,1,0,0,9999,9999,9999
7,13,14,71314,2012,Coahuila,El Siglo de Torreón,13/05/12,"""Tiran"" consulta de Plaza",2,6,,1,2,4,1,1,9999
7,13,15,71315,2013,Coahuila,El Siglo de Torreón,19/08/13,Dan con capo por delatores,1,9,,1,0,0,9999,9999,9999
7,13,16,71316,2013,Coahuila,El Siglo de Torreón,30/04/13,Inicia año con más asaltos,0,8,,9999,9999,9999,9999,9999,9999
7,13,17,71317,2013,Coahuila,El Siglo de Torreón,09/01/13,"Se ""llevan"" a municipales",2,7,,1,0,4,0,3,9999
7,13,18,71318,2013,Coahuila,El Siglo de Torreón,15/08/13,"Caro Quintero, fugitivo",1,9,,0,9999,9999,9999,9999,9999
7,13,19,71319,2013,Coahuila,El Siglo de Torreón,11/10/13,Prevén alza en secuestros,2,8,,0,9999,9999,9999,9999,9999
7,13,20,71320,2013,Coahuila,El Siglo de Torreón,02/02/13,"Explosión, sin fuego: PGR",2,3,,0,9999,9999,9999,9999,9999
7,13,21,71321,2013,Coahuila,El Siglo de Torreón,19/05/13,Desvían dinero de educación,2,3,,0,9999,9999,9999,9999,9999
7,14,1,7141,2011,Coahuila,Zócalo Saltillo,06/06/11,"""Sembró"" el Ejército las armas: Hank",2,2,,1,2,4,0,2,9999
7,14,2,7142,2011,Coahuila,Zócalo Saltillo,10/05/11,Ejecutan a niña en Torreón,1,9999,,0,9999,9999,9999,9999,9999
7,14,3,7143,2011,Coahuila,Zócalo Saltillo,14/09/11,Ejecutan a pareeja por tuitear sobre el narco,1,9,,1,0,0,9999,9999,9999
7,14,4,7144,2011,Coahuila,Zócalo Saltillo,26/05/11,Decomisa Marina droga en Coahuila,1,7,9,1,0,0,9999,9999,9999
7,14,5,7145,2011,Coahuila,Zócalo Saltillo,01/04/11,Enfrentará mujer a narcos en México,1,3,9,0,9999,9999,9999,9999,9999
7,14,6,7146,2011,Coahuila,Zócalo Saltillo,01/10/11,Secuestra el crimen a policías en Coahuila,1,7,9,1,0,1,9999,9999,9999
7,14,7,7147,2011,Coahuila,Zócalo Saltillo,11/09/11,Saltillense atrapado entre balas del narco,1,9,,0,9999,9999,9999,9999,9999
7,14,8,7148,2012,Coahuila,Zócalo Saltillo,27/08/12,Guerra entre mineros… queman autos y edificio,2,8,,0,9999,9999,9999,9999,9999
7,14,9,7149,2012,Coahuila,Zócalo Saltillo,20/11/12,"Abaten ""cobras"" a dos criminales en Saltillo",1,7,9,0,9999,9999,9999,9999,9999
7,14,10,71410,2012,Coahuila,Zócalo Saltillo,06/06/12,Va Saltillo tras los robacoches,2,2,,0,9999,9999,9999,9999,9999
7,14,11,71411,2012,Coahuila,Zócalo Saltillo,02/08/12,Negligencia: se ahoga niño y nadie lo auxilió,0,9999,,9999,9999,9999,9999,9999,9999
7,14,12,71412,2012,Coahuila,Zócalo Saltillo,06/07/12,Amanecen en Saltillo 4 sicarios aniquilados,1,9,7,0,9999,9999,9999,9999,9999
7,14,13,71413,2012,Coahuila,Zócalo Saltillo,27/07/12,Desquicia aguacero avenidas de Saltillo,0,9999,,9999,9999,9999,9999,9999,9999
7,14,14,71414,2012,Coahuila,Zócalo Saltillo,08/07/12,Afecta el ISSSTE la salud de saltillenses,2,3,8,0,9999,9999,9999,9999,9999
7,14,15,71415,2013,Coahuila,Zócalo Saltillo,07/01/13,"Cae la comadre del ""Chapo"" y la dejan ir",2,9,,0,9999,9999,9999,9999,9999
7,14,16,71416,2013,Coahuila,Zócalo Saltillo,14/05/13,Ordenan rescate de mineros sepultados,2,8,3,0,9999,9999,9999,9999,9999
7,14,17,71417,2013,Coahuila,Zócalo Saltillo,16/01/13,Sinfreno robo de autos en Saltillo,2,8,,0,9999,9999,9999,9999,9999
7,14,18,71418,2013,Coahuila,Zócalo Saltillo,18/04/13,Explosión en Texas; habría 70 muertos,0,9999,,9999,9999,9999,9999,9999,9999
7,14,19,71419,2013,Coahuila,Zócalo Saltillo,15/03/13,Aumentan quejas por Bullying en Coahuila,0,6,5,9999,9999,9999,9999,9999,9999
7,14,20,71420,2013,Coahuila,Zócalo Saltillo,23/02/13,Sube precio del huevo; llega abuso a Saltillo,2,3,,0,9999,9999,9999,9999,9999
7,14,21,71421,2013,Coahuila,Zócalo Saltillo,07/04/13,Reducen tarifas del transporte urbano,2,1,2,1,1,0,9999,9999,9999
8,15,1,8151,2011,Colima,Diario de Colima,13/06/11,PRD: grupos al interior del gobierno rebasan a Mario,2,1,2,1,1,4,2,2,9999
8,15,2,8152,2011,Colima,Diario de Colima,24/05/11,Asunto de puentes confirma la incapacidad de Mario,2,1,2,1,0,4,2,1,9999
8,15,3,8153,2011,Colima,Diario de Colima,21/09/11,Rescata Sagarpa a arroceros,2,3,,1,1,0,9999,9999,9999
8,15,4,8154,2011,Colima,Diario de Colima,02/06/11,"Amenazó Humberto Silva a Mancilla, presidente de la FEC",2,5,,1,2,2,9999,9999,9999
8,15,5,8155,2011,Colima,Diario de Colima,05/08/11,Derriba Ardica catorce parotas sin permiso,0,2,,9999,9999,9999,9999,9999,9999
8,15,6,8156,2011,Colima,Diario de Colima,08/10/11,Amenazan a Colima dos huracanes,0,9999,,9999,9999,9999,9999,9999,9999
8,15,7,8157,2011,Colima,Diario de Colima,02/10/11,PRD: Que pueblo decida la permanencia o renuncia de Mario,2,1,2,1,2,4,2,2,9999
8,15,8,8158,2012,Colima,Diario de Colima,29/10/12,Comisiones de derechos humanos requieren de mayores facultades,2,2,,1,1,0,9999,9999,9999
8,15,9,8159,2012,Colima,Diario de Colima,04/12/12,"Avalan PRI y PAN presupuesto estatal 2013, PRD lo critica",2,2,,1,1,4,1,2,9999
8,15,10,81510,2012,Colima,Diario de Colima,27/06/12,"Estoy confiado, el puntero soy yo, dice López Obrador",2,3,,0,9999,9999,9999,9999,9999
8,15,11,81511,2012,Colima,Diario de Colima,30/08/12,Se defenderán funcionarios sancionados,2,2,,1,1,0,9999,9999,9999
8,15,12,81512,2012,Colima,Diario de Colima,20/07/12,"Tormenta mata a mujer, causa daños a casas y automóviles",0,9999,,9999,9999,9999,9999,9999,9999
8,15,13,81513,2012,Colima,Diario de Colima,24/11/12,"Colima, primer lugar en violencia sexual",2,3,8,1,0,1,9999,9999,9999
8,15,14,81514,2012,Colima,Diario de Colima,08/01/12,Bloquean vecinos de Campos acceso a la regasificadora,2,8,,0,9999,9999,9999,9999,9999
8,15,15,81515,2013,Colima,Diario de Colima,28/01/13,"Reforma educativa pone en riesgo empleos y la educación gratuita, afirman líderes del SNTE",2,5,,0,9999,9999,9999,9999,9999
8,15,16,81516,2013,Colima,Diario de Colima,21/05/13,Será de 2 carriles libramiento a Comala,2,2,3,1,1,0,9999,9999,9999
8,15,17,81517,2013,Colima,Diario de Colima,27/03/13,"Sicarios hieren a niña, los atrapan",1,9,,0,9999,9999,9999,9999,9999
8,15,18,81518,2013,Colima,Diario de Colima,24/10/13,Alertan por falsos médicos,0,8,,9999,9999,9999,9999,9999,9999
8,15,19,81519,2013,Colima,Diario de Colima,15/02/13,Barcos pirata extranjeros saquean pesca en Manzanillo,2,6,,0,9999,9999,9999,9999,9999
8,15,20,81520,2013,Colima,Diario de Colima,06/04/13,Se suicida mujer policía en la PEP,0,7,,9999,9999,9999,9999,9999,9999
8,15,21,81521,2013,Colima,Diario de Colima,10/11/13,Por invadir atribuciones: Nuevo revés de la Corte al congreso del estado,2,2,,1,1,4,0,1,9999
8,16,1,8161,2011,Colima,Ecos de la Costa,27/06/11,No disponible,98,9999,,98,98,98,98,98,98
8,16,2,8162,2011,Colima,Ecos de la Costa,31/05/11,No disponible,98,9999,,98,98,98,98,98,98
8,16,3,8163,2011,Colima,Ecos de la Costa,12/01/11,No disponible,98,9999,,98,98,98,98,98,98
8,16,4,8164,2011,Colima,Ecos de la Costa,16/06/11,No disponible,98,9999,,98,98,98,98,98,98
8,16,5,8165,2011,Colima,Ecos de la Costa,26/08/11,No disponible,98,9999,,98,98,98,98,98,98
8,16,6,8166,2011,Colima,Ecos de la Costa,08/01/11,No disponible,98,9999,,98,98,98,98,98,98
8,16,7,8167,2011,Colima,Ecos de la Costa,13/11/11,No disponible,98,9999,,98,98,98,98,98,98
8,16,8,8168,2012,Colima,Ecos de la Costa,26/11/12,No disponible,98,9999,,98,98,98,98,98,98
8,16,9,8169,2012,Colima,Ecos de la Costa,11/12/12,No disponible,98,9999,,98,98,98,98,98,98
8,16,10,81610,2012,Colima,Ecos de la Costa,26/09/12,No disponible,98,9999,,98,98,98,98,98,98
8,16,11,81611,2012,Colima,Ecos de la Costa,27/09/12,No disponible,98,9999,,98,98,98,98,98,98
8,16,12,81612,2012,Colima,Ecos de la Costa,27/07/12,No disponible,98,9999,,98,98,98,98,98,98
8,16,13,81613,2012,Colima,Ecos de la Costa,06/04/12,No disponible,98,9999,,98,98,98,98,98,98
8,16,14,81614,2012,Colima,Ecos de la Costa,05/02/12,No disponible,98,9999,,98,98,98,98,98,98
8,16,15,81615,2013,Colima,Ecos de la Costa,18/02/13,No disponible,98,9999,,98,98,98,98,98,98
8,16,16,81616,2013,Colima,Ecos de la Costa,04/06/13,No disponible,98,9999,,98,98,98,98,98,98
8,16,17,81617,2013,Colima,Ecos de la Costa,08/05/13,No disponible,98,9999,,98,98,98,98,98,98
8,16,18,81618,2013,Colima,Ecos de la Costa,14/11/13,No disponible,98,9999,,98,98,98,98,98,98
8,16,19,81619,2013,Colima,Ecos de la Costa,05/04/13,No disponible,98,9999,,98,98,98,98,98,98
8,16,20,81620,2013,Colima,Ecos de la Costa,06/07/13,No disponible,98,9999,,98,98,98,98,98,98
8,16,21,81621,2013,Colima,Ecos de la Costa,01/12/13,No disponible,98,9999,,98,98,98,98,98,98
10,17,1,10171,2011,Durango,El Sol de Durango,04/07/11,"Es Durango, primer lugar en educación para dultos: JHC (Supera meta con la entrega de 17 mil 622 certificados)",2,1,,1,1,0,9999,9999,9999
10,17,2,10172,2011,Durango,El Sol de Durango,07/06/11,"Que Calderón detenga esta guerra: Sicilia (víctimas inocentes deben movernos hasta la desobediencia civil, afirma)",2,6,,0,9999,9999,9999,9999,9999
10,17,3,10173,2011,Durango,El Sol de Durango,16/02/11,Se construirá CEFRESO en La Laguna (Tendrá capacidad para 2520 reos de alta seguridad. Requerirá una inversión de más de 4 mmdp: JHC,2,1,,1,1,0,9999,9999,9999
10,17,4,10174,2011,Durango,El Sol de Durango,14/07/11,No tengo temor: De la Garza Fragoso (Tomó Jorge Herrera Caldera protesta a nueva fiscal general),2,1,,1,0,0,9999,9999,9999
10,17,5,10175,2011,Durango,El Sol de Durango,02/09/11,Se consolidan 5 nuevas universidades (Entregó Herrera Caldera estímulos a trabajadores de apoyo),2,1,,1,1,0,9999,9999,9999
10,17,6,10176,2011,Durango,El Sol de Durango,15/01/11,Gran demanda de despensas de sectores marginados de Gómez: Sumará esfuerzos el municipio para atender a los más necesitados,2,2,,0,9999,9999,9999,9999,9999
10,17,7,10177,2011,Durango,El Sol de Durango,20/11/11,"La supercarretera, la obra más grande en su tipo en la historia de México (Registra un avance del 75%; estará termianda en 2012: SCT)",2,3,,1,0,0,9999,9999,9999
10,17,8,10178,2012,Durango,El Sol de Durango,30/01/12,En el PAN no hay candidatos oficiales: Cordero,2,3,,0,9999,9999,9999,9999,9999
10,17,9,10179,2012,Durango,El Sol de Durango,10/04/12,Esperan 1 millón 200 mil visitantes en la Feria 2012,0,8,,9999,9999,9999,9999,9999,9999
10,17,10,101710,2012,Durango,El Sol de Durango,10/10/12,Alarmante incremento de adolescentes embarazadas (IMSS registra en lo que va del año 600 casos. El sector salud en el estado reporta en el mismo periodo más de 5 mil),2,3,2,0,9999,9999,9999,9999,9999
10,17,11,101711,2012,Durango,El Sol de Durango,29/11/12,"Obsoleta, la ley de fiscalización: JHC",2,1,,1,1,3,9999,9999,9999
10,17,12,101712,2012,Durango,El Sol de Durango,09/03/12,Invertirá China en Durango 150 mdd: Yuming (Permitirá generación de más de 4 mil plazas de trabajo,2,8,,1,0,0,9999,9999,9999
10,17,13,101713,2012,Durango,El Sol de Durango,07/04/12,Exportadas e E.U. 127 mil cabezas de ganado (Es de septiembre de 2011 a la fecha: Quiñones mejora precio),2,2,,1,0,0,9999,9999,9999
10,17,14,101714,2012,Durango,El Sol de Durango,12/02/12,Llama Tere de Herrera a la solidaridad ante la sequía,2,2,,1,1,0,9999,9999,9999
10,17,15,101715,2013,Durango,El Sol de Durango,08/04/13,Firma gobernador JHC convenio con C. Ruíz (SECTUR),2,1,3,1,1,0,9999,9999,9999
10,17,16,101716,2013,Durango,El Sol de Durango,11/06/13,"Se aplicó ya examen de control y confianza al 95% de policías (Entre el 3 y 4% han sido dados de baja, la mayoría por nexos con el crímen organizado: Flores Mier)",2,7,,1,1,0,9999,9999,9999
10,17,17,101717,2013,Durango,El Sol de Durango,15/05/13,"""El magistrado de Durango, comprometido y trabajando"" (Hizo Castro Hidalgo un reconocimiento a los dirigentes magisteriales)",2,2,,1,0,0,9999,9999,9999
10,17,18,101718,2013,Durango,El Sol de Durango,28/11/13,Bendice papa Francisco a duranguenses (Recibe al gobernador en JHC en audiencia),2,0,1,1,0,0,9999,9999,9999
10,17,19,101719,2013,Durango,El Sol de Durango,05/04/13,Existe combate frontal a la delincuencia: Fiscal,2,2,,1,0,0,9999,9999,9999
10,17,20,101720,2013,Durango,El Sol de Durango,16/11/13,Presupuesto para la UJED en 2014 será de 1200 mdp: Návar,2,5,,1,0,0,9999,9999,9999
10,17,21,101721,2013,Durango,El Sol de Durango,24/03/13,Disminuye robo de automóviles: Aseguradoras,2,8,,1,0,0,9999,9999,9999
10,18,1,10181,2011,Durango,El Siglo de Durango,01/08/11,Más accidentes: menos ejecuciones,1,8,,1,0,0,9999,9999,9999
